TESS_ID,RAdeg,DEdeg,Gao_Period,CCProb,Type,Gaia_dr3_source_id,ra,dec,vbroad,vbroad_error,Psini,e_P_sini,pm,pmra,pmdec,radial_velocity,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,gaia_source_id,par_source_id,mass_flame,mass_flame_lower,mass_flame_upper,radius_flame,lum_flame,age_flame,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,ag_gspphot,mh_gspphot,ebpminrp_gspphot,authors_used,flux_kinds_used,n_usable_sectors,sector_numbers_downloaded,raw_points_per_sector,kept_points_per_sector,kept_frac_per_sector,sector_ls_json,time_min_btjd,time_max_btjd,baseline_days,n_points_total,flux_mean,flux_std,fmin,fmax,n_freq,power_min,power_max,power_median,n_peaks,threshold,best_idx,best_freq,best_period_days,period_err_days,T0_btjd,best_power,best_power_over_median,IsBinary,DoublePeriod,CorrectedPeriod,P_Sussholz/P_Gao,under3sig
351547802,253.87099,23.36577,0.478286,0.53,ROT,4.56633391685856E18,253.8710248,23.36581065,111.19753,6.3721366,0.817327314,0.046836663,11.806561,8.777354933,7.89638771,-2.7473512,5.62357799,0.09120818,8.97016,0.47842312,6998.209,4.0221,4.56633391685856E18,4.56633391685856E18,1.5011028,1.4593136,1.5424951,1.7367872,6.462126,1.4065322,1.7964,1.7406,1.942,2.5809,2.4386,2.648,0.0603,-0.6739,0.0325,"[""SPOC""]","[""PDCSAP""]",1,[25],[17245],[17245],[1.0],,1983.638249200555,2009.3091778667736,25.670928666218515,17242,1.0005059242248535,0.006320072,0.004,4,240000,4.6022903544518673E-7,0.47716320057675654,3.653868677820592E-4,43,4.38464241338471E-4,125342,2.090952995637482,0.4782508272956771,0.007616536,1983,0.47716320057675654,1305.912288181545,,,0.4782508272956771,1,V
351975713,287.94425,18.0878,1.26554,0.52,ROT,4.51447840590704E18,287.9442203,18.08775548,48.39002,2.8714948,2.423724561,0.143825369,11.1499405,-5.837522768,-9.499710082,11.92821,8.554910128,0.01993316,7.5328555,0.51270056,6696.1357,3.8413,4.51447840590704E18,4.51447840590704E18,1.6183339,1.5782921,1.6583809,2.32859,9.825683,1.6862035,2.3182,2.3089,2.3254,2.1995,2.1933,2.2073,0.0023,-0.5051,0.0012,"[""SPOC""]","[""PDCSAP""]",2,"[40, 54]","[19611, 17898]","[19611, 17898]","[1.0, 1.0]",,2390.657805584782,2796.132632410715,405.4748268259327,37498,1.0005255937576294,0.005827356,0.004,4,240000,1.4452526914195005E-10,0.3745812923421509,7.945731313587832E-5,890,9.534877576305398E-5,47384,0.792946887,1.2611185137908614,0.002118448,2390,0.3745812923421509,4714.245644093037,,,1.2611185137908614,1,V
352950603,313.96936,62.12325,1.234016,0.6,ROT,2.19589456515582E18,313.9696034,62.12333684,38.252834,4.627799,2.384758035,0.288506228,32.64216,26.19730289,19.4733593,-18.400978,3.729154137,0.013392711,9.840025,0.51345634,6780.558,4.044,2.19589456515582E18,2.19589456515582E18,1.4740086,1.4339172,1.5141014,1.8136142,6.26315,1.7624037,1.8031,1.7962,1.81,2.6852,2.6764,2.6944,0.0261,-0.3249,0.0141,"[""SPOC""]","[""PDCSAP""]",2,"[16, 58]","[14705, 18997]","[14705, 18997]","[1.0, 1.0]",,1738.6543093885214,2910.0488234376153,1171.394514049094,33697,1.0003795623779297,0.004807652,0.004,4,240000,4.0412137695932723E-10,0.8567215607289012,1.377382945037834E-4,2845,1.652859534045401E-4,48324,0.8085979524914687,1.2367085483196925,7.130316441768742E-4,1738,0.8567215607289012,6219.922816783307,,,1.2367085483196925,1,X
352956805,311.17462,75.58626,0.868042,0.56,ROT,2.27812710851268E18,311.1749891,75.5863835,68.69336,1.1919283,0.95980818,0.016654048,34.1466,20.92202352,26.98627709,-19.288473,9.302730189,0.014315601,8.820572,0.61686134,6361.483,4.2394,2.27812710851268E18,2.27812710851268E18,1.2164705,1.176467,1.256475,1.3021429,2.5020545,2.2615867,1.3032,1.3012,1.3053,3.6606,3.6575,3.6638,4.0E-4,-0.2484,2.0E-4,"[""SPOC""]","[""PDCSAP""]",5,"[17, 19, 24, 25, 26]","[14112, 16866, 18217, 17245, 16942]","[14112, 16866, 18217, 17245, 16942]","[1.0, 1.0, 1.0, 1.0, 1.0]",,1764.685657744548,2035.133305994695,270.44764825014704,83348,0.9999430775642395,0.001666194,0.004,4,240000,4.987641833395763E-10,0.33844536239768286,1.1742733917285739E-4,496,1.4091280700742885E-4,68950,1.152022283426181,0.8680387648630736,0.002057492,1764,0.33844536239768286,2882.1683671080955,,,0.8680387648630736,1,V
353057307,333.10924,34.78348,3.421844,0.54,ROT,1.90622771142092E18,333.1095205,34.78347054,14.617216,1.8435711,5.657981306,0.713603112,50.685886,50.66085569,-1.592752877,-12.768072,8.548565517,0.06505663,8.631511,0.6570368,6211.2812,4.1157,1.90622771142092E18,1.90622771142092E18,1.2729814,1.2326946,1.3132452,1.6279902,3.559725,3.4652383,1.6347,1.6177,1.6741,3.274,3.2152,3.2962,0.0096,-0.3078,0.0052,"[""SPOC""]","[""PDCSAP""]",2,"[15, 16]","[13425, 14310]","[13423, 14309]","[0.9998510242085661, 0.9999301187980433]",,1711.3687936586648,1761.8064672966557,50.43767363799088,27725,1.00001061,6.376960081979632E-4,0.004,4,240000,2.3301668882895544E-8,0.1376080021498062,1.849855450948108E-4,88,2.2198265411377293E-4,17238,0.2910138958912329,3.4362620277546894,0.23572615724518522,1711,0.1376080021498062,743.8851618340117,,,3.4362620277546894,1,V
353130391,61.78232,38.45425,0.480471,0.56,ROT,2.25738949891668E17,61.78244366,38.45411363,72.433876,4.094929,1.080110607,0.061062261,37.127422,21.37816696,-30.35489429,6.507597,6.335097617,0.020799017,8.92837,0.4772272,6966.4287,4.1501,2.25738949891668E17,2.25738949891668E17,1.4430135,1.4028257,1.4836781,1.5601732,5.1719294,1.2162917,1.5464,1.4969,1.5615,2.918,2.9006,2.9718,0.0423,-0.4605,0.0228,"[""SPOC""]","[""PDCSAP""]",2,"[19, 59, 86]","[16909, 16337, 11370]","[16909, 16337, 11370]","[1.0, 1.0, 1.0]",,1816.0898746211842,2936.691621807989,1120.601747186805,33236,1.0008721351623535,0.008696255,0.004,4,240000,5.6316849282008724E-11,0.2727072061371935,7.227833570806305E-4,2488,8.673400284967566E-4,124928,2.084059866916112,0.479832665,1.1883855446059667E-4,1816,0.2727072061371935,377.30144650628904,,,0.479832665,1,X
353234117,10.88063,6.1542,3.345424,0.63,ROT,2.55614271240396E18,10.8807532,6.154128274,10.954116,1.2717032,5.40561512,0.627557536,32.51864,27.69488067,-17.04275366,12.65576,11.39771285,0.018393947,8.791433,0.6918411,6098.905,4.2951,2.55614271240396E18,2.55614271240396E18,1.1153582,1.0753496,1.1553677,1.1683608,1.7018088,3.2525406,1.1704,1.1684,1.1724,4.0711,4.0676,4.0748,7.0E-4,-0.1936,4.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[42, 43]","[11102, 13768]","[11102, 13768]","[1.0, 1.0]",,2447.6952225447762,2498.375903752733,50.680681207956695,24870,0.9995419383049011,0.003787897,0.004,4,240000,2.921181473115508E-9,0.8140174200024872,1.0638865645146969E-4,85,1.2766638774176363E-4,17804,0.3004378351576465,3.328475587887516,0.17726793563033938,2447,0.8140174200024872,7651.355390260143,,,3.328475587887516,0.99,V
353298264,89.81044,32.86753,0.705583,0.61,ROT,3.4510750148303E18,89.81048564,32.86748658,62.73925,9.638895,2.5444238,0.390910536,14.197405,9.4472599,-10.59790485,26.565897,1.540718868,0.029768331,11.032531,0.801569,6413.5874,3.7463,3.4510750148303E18,3.4510750148303E18,1.7979332,1.753272,1.8392311,3.2314558,15.900651,1.4979169,3.1553,3.0423,3.2338,1.6765,1.6256,1.7571,0.3964,0.0572,0.2133,"[""SPOC""]","[""PDCSAP""]",3,"[43, 44, 45]","[15973, 15793, 16145]","[15973, 15793, 16145]","[1.0, 1.0, 1.0]",,2474.173808147833,2550.6296523843607,76.45584423652781,47899,1.000537395477295,0.012816343456506729,0.004,4,240000,5.3009732947924044E-11,0.9652289260652052,6.60611609246944E-5,135,7.927339310963328E-5,84957,1.418539943916433,0.7049501878946812,0.005651368,2474,0.9652289260652052,14611.140836073193,,,0.7049501878946812,1,V
354942668,300.82469,-40.07442,2.090116,0.52,ROT,6.68770948945804E18,300.8249148,-40.0745656,15.3961735,2.389483,5.624418104,0.872908547,51.23826,38.94773342,-33.29313921,-24.554953,4.300673215,0.016297035,10.024985,0.640357,6266.0137,4.0606,6.68770948945804E18,6.68770948945804E18,1.3126179,1.2724783,1.3527577,1.7097622,4.058544,3.1562977,1.7116,1.704,1.7195,3.1755,3.1631,3.1866,0.0214,-0.8632,0.0116,"[""SPOC""]","[""PDCSAP""]",1,[27],[13476],[13476],[1.0],,2036.284150894951,2058.518847840474,22.234696945522956,13475,1.000046968460083,0.001141093,0.004,4,240000,4.2637304706224317E-7,0.20463446256976922,6.115476450185861E-4,44,7.338571740223033E-4,28554,0.47942608094200395,2.0858272833950595,0.15806200311643565,2036,0.20463446256976922,334.61736667067044,,,2.0858272833950595,1,V
356225607,267.11966,48.85434,1.262224,0.56,ROT,1.36410577240247E18,267.1195993,48.85448383,43.460094,2.4515843,1.553866354,0.087653615,33.55802,-9.022337287,32.32240935,-22.261164,8.789814903,0.011668825,8.876419,0.6037884,6397.3623,4.2051,1.36410577240247E18,1.36410577240247E18,1.2322276,1.192221,1.2722454,1.3345054,2.688715,2.2754405,1.3348,1.3326,1.3369,3.5932,3.5898,3.597,0.0011,-0.3728,6.0E-4,"[""SPOC""]","[""PDCSAP""]",4,"[40, 51, 53, 54]","[19611, 10883, 17305, 17898]","[19611, 10882, 17304, 17898]","[1.0, 0.9999081135716255, 0.9999422132331696, 1.0]",,2390.6553682528343,2796.129610421683,405.47424216884883,65688,1.0000066757202148,7.381990435533226E-4,0.004,4,240000,5.745086036637365E-10,0.088688078,1.5568047515527407E-4,873,1.8681657018632887E-4,47333,0.7920977337405573,1.2624704722707094,0.002229142,2390,0.088688078,569.6801610849445,,,1.2624704722707094,1,V
357478988,229.71399,29.91748,0.913869,0.57,ROT,1.27530285679235E18,229.7138158,29.91764501,22.68812,1.0988549,3.8640084,0.18714572,49.832256,-34.19358505,36.24986362,-27.105206,9.773597455,0.019466013,7.760501,0.48272228,6854.34,4.0516,1.27530285679235E18,1.27530285679235E18,1.4797457,1.4394152,1.5202789,1.7731383,6.255153,1.6320273,1.7328,1.6702,1.7682,2.734,2.709,2.8133,0.0151,-0.5587,0.0081,"[""SPOC""]","[""PDCSAP""]",2,"[24, 50, 51]","[18217, 10545, 7772]","[18217, 10545, 7772]","[1.0, 1.0, 1.0]",,1955.7994128374405,2691.5130684992455,735.7136557,28742,1.000097393989563,0.001854752,0.004,4,240000,2.4902521337337997E-9,0.36931320900103737,3.65414365238772E-4,1740,4.384972382865264E-4,65735,1.0984923103846267,0.9103386437451342,6.071201982237872E-4,1955,0.36931320900103737,1010.6696510404504,,,0.9103386437451342,1,X
357595904,270.09619,57.41803,0.761937,0.5,ROT,2.15197020519715E18,270.0963349,57.41809243,83.971794,4.8519077,0.933207196,0.053920906,23.085518,18.18502746,14.22131787,-16.474113,5.729598114,0.012208095,9.192772,0.49005318,6853.941,4.1444,2.15197020519715E18,2.15197020519715E18,1.4108672,1.3708482,1.4509243,1.5498592,4.7807775,1.3979356,1.5489,1.5365,1.5538,2.9807,2.9742,2.9896,0.0018,-0.4277,0.001,"[""SPOC""]","[""PDCSAP""]",39,"[14, 15, 16, 17, 18, 19, 20, 25, 23, 24, 21, 22, 40, 41, 47, 56, 60, 59, 58, 57, 55, 52, 53, 51, 50, 49, 48, 54, 73, 84, 83, 82, 81, 77, 79, 78, 74, 85, 80, 86]","[14157, 16343, 15207, 13577, 14458, 16533, 17633, 12075, 14981, 16045, 18501, 16919, 19611, 18322, 16992, 19518, 12522, 15487, 17964, 17989, 18271, 11778, 17305, 12684, 13252, 13874, 15649, 17042, 11537, 12821, 17330, 18138, 16551, 12874, 13240, 9206, 16069, 11914, 15121, 10564]","[14157, 16343, 15205, 13575, 14458, 16532, 17630, 12075, 14980, 16044, 18501, 16915, 19611, 18322, 16991, 19517, 12522, 15487, 17963, 17989, 18270, 11778, 17304, 12684, 13252, 13874, 15648, 17042, 11535, 12820, 17330, 18138, 16550, 12874, 13240, 9205, 16069, 11914, 15120, 10564]","[1.0, 1.0, 0.9998684816203064, 0.9998526920527362, 1.0, 0.9999395149095748, 0.9998298644586854, 1.0, 0.9999332487817902, 0.9999376752882518, 1.0, 0.9997635794077664, 1.0, 1.0, 0.9999411487758946, 0.9999487652423404, 1.0, 1.0, 0.9999443331106658, 1.0, 0.9999452684582125, 1.0, 0.9999422132331696, 1.0, 1.0, 1.0, 0.9999360981532366, 1.0, 0.9998266447083297, 0.9999220029638873, 1.0, 1.0, 0.9999395806899886, 1.0, 1.0, 0.9998913751900934, 1.0, 1.0, 0.9999338668077508, 1.0]",,1683.3547567519174,3662.825282853621,1979.4705261017036,598193,1.000003457069397,8.25107388664037E-4,0.004,4,240000,1.3535505818051629E-10,0.147676674,1.5773766946677807E-5,3727,1.8928520336013367E-5,78582,1.3123957516489653,0.7619652827613513,2.4167204906746104E-4,1683,0.147676674,9362.169112,,,0.7619652827613513,1,V
360547246,240.64872,-66.37801,4.372449,0.52,ROT,5.82222822016187E18,240.6485872,-66.3781973,13.549294,1.9139354,9.284155919,1.311453916,42.827457,-12.0022471,-41.11127779,8.781344,6.104587076,0.015323034,8.518441,0.680851,6120.979,3.865,5.82222822016187E18,5.82222822016187E18,1.5126393,1.4726057,1.5527531,2.4772997,7.7651973,2.5397382,2.4864,2.4674,2.4952,2.4372,2.4296,2.4518,0.0021,-0.4756,0.0012,"[""SPOC""]","[""PDCSAP""]",3,"[39, 65, 66]","[19336, 19515, 14604]","[19333, 19515, 14604]","[0.9998448489863467, 1.0, 1.0]",,2361.7757929340155,3122.128035358366,760.3522424243506,53431,1.0000076293945312,9.37220174819231E-4,0.004,4,240000,6.724286637193303E-11,0.5473896179112119,7.241143909838152E-5,1907,8.689372691805782E-5,13499,0.22875928649702706,4.371407234709118,0.015272137,2361,0.5473896179112119,7559.435701415947,,,4.371407234709118,1,V
360804681,297.02465,-55.61888,2.047838,0.53,ROT,6.64076697438141E18,297.0245346,-55.61900209,12.168949,1.4604722,5.230584559,0.627755391,32.011402,-14.9970981,-28.28103245,-33.948853,8.433111897,0.024063973,9.001813,0.5964813,6514.247,4.3057,6.64076697438141E18,6.64076697438141E18,1.2732203,1.229257,1.3275363,1.2847278,2.6818511,1.0675304,1.2581,1.247,1.2712,3.6422,3.5857,3.6649,0.04,-0.2741,0.0216,"[""SPOC""]","[""PDCSAP""]",1,[13],[19439],[19435],[0.9997942280981532],,1657.0265923056127,1682.3615027432697,25.334910437657072,17214,0.9999843239784241,7.235307712107897E-4,0.004,4,240000,2.0206436278194832E-8,0.2533461870848883,2.318508053789085E-4,49,2.782209664546902E-4,29377,0.4931290880378668,2.027866585560678,0.1391292709146225,1657,0.2533461870848883,1092.712128693495,,,2.027866585560678,0.99,V
361157755,143.73524,-64.99945,2.48257,0.51,ROT,5.24931075146571E18,143.7348798,-64.99925866,13.885048,1.6534883,5.965804429,0.710432389,56.142277,-34.6021877,44.21135416,42.822376,11.50538434,0.02453528,7.912956,0.6154661,6328.156,4.0174,5.24931075146571E18,5.24931075146571E18,1.3007032,1.2606736,1.3407574,1.6325836,3.8570156,3.0443835,1.6373,1.6327,1.6426,3.2039,3.1919,3.2105,0.0025,-0.5168,0.0014,"[""SPOC""]","[""PDCSAP""]",9,"[36, 37, 38, 63, 64, 63, 64, 90, 90]","[15920, 16459, 18494, 110964, 113433, 18358, 18854, 115137, 19274]","[15920, 16445, 18494, 110955, 113416, 18358, 18854, 115128, 19274]","[1.0, 0.9991494015432286, 1.0, 0.9999188926138207, 0.9998501317958619, 1.0, 1.0, 0.9999218322520128, 1.0]",,2281.8151246994294,3775.0788168720273,1493.263692172598,438296,1.0000572204589844,0.002904491,0.004,4,240000,1.0325139813988988E-10,0.35091400351810065,3.095744066076617E-5,2799,3.71489287929194E-5,23936,0.40253606056691904,2.4842494821249845,0.003185431,2281,0.35091400351810065,11335.368687723289,,,2.4842494821249845,1,V
363923510,266.62374,21.69467,0.721437,0.54,ROT,4.5561085618061E18,266.6237384,21.69468892,67.10821,5.0880303,1.243629871,0.094289901,3.3496327,-0.034761593,3.349452418,-26.75084,6.115368168,0.014404534,8.920378,0.50105286,6885.9946,4.1082,4.5561085618061E18,4.5561085618061E18,1.440028,1.4000101,1.4800459,1.6239552,5.3423457,1.4775,1.6496,1.6453,1.6546,2.8197,2.8129,2.8253,2.0E-4,-0.3807,1.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[26],[16942],[16942],[1.0],,2010.271734140917,2035.1382396708802,24.866505529963206,16940,1.0001879930496216,0.0031973,0.004,4,240000,4.9911761362015414E-8,0.25812454948165636,4.883449345004439E-4,46,5.860139214005326E-4,83006,1.3860556585652442,0.7214717488582932,0.016735434054163043,2010,0.25812454948165636,528.5701381252308,,,0.7214717488582932,1,V
364395704,116.61895,-61.40072,1.546785,0.5,ROT,5.2893662349343E18,116.6190041,-61.40083226,21.39954,1.5326023,4.715627803,0.337726045,26.230743,5.7959431,-25.58239509,-4.8578286,5.89674954,0.01460777,9.057586,0.6832752,6112.1343,4.0096,5.2893662349343E18,5.2893662349343E18,1.371637,1.3316001,1.4116707,1.9911581,4.990139,3.1848586,1.9946,1.9892,2.0001,2.8998,2.8938,2.9066,0.0023,-0.1686,0.0012,"[""SPOC""]","[""PDCSAP""]",24,"[27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 69, 68, 67, 62, 63, 61, 64, 87, 95, 88, 89, 90, 94, 96]","[13965, 13811, 15901, 16507, 17458, 16836, 13780, 15703, 15780, 18493, 15046, 15346, 14511, 16458, 18358, 15253, 18854, 14550, 14992, 16276, 20257, 19274, 14987, 14985]","[13965, 13811, 15900, 16502, 17458, 16836, 13780, 15703, 15780, 18493, 15046, 15345, 14511, 16458, 18358, 15253, 18854, 14550, 14992, 16276, 20256, 19274, 14987, 14985]","[1.0, 1.0, 0.99993711087353, 0.9996970982007634, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999934836439463, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999506343486202, 1.0, 1.0, 1.0]",,2036.2782176236208,3933.2539474400764,1896.9757298164557,387341,0.9999980926513672,0.001034852,0.004,4,240000,4.7057140658453675E-11,0.3719671793716504,1.1319882165644297E-5,3382,1.3583858598773156E-5,38587,0.6464762269842791,1.5468472903711552,9.56141505198548E-4,2036,0.3719671793716504,32859.63351,,V,1.5468472903711552,1,V
365066961,20.84846,6.74086,2.64528,0.56,ROT,2.56602577574943E18,20.84857643,6.74082056,16.51133,1.0076727,3.528949596,0.215368851,26.925756,25.32192085,-9.154050297,9.627112,13.15269193,0.027527712,8.537074,0.68714905,6088.01,4.3263,2.56602577574943E18,2.56602577574943E18,1.1116813,1.0716734,1.1517012,1.1499153,1.6370361,3.086973,1.1517,1.1483,1.1566,4.1284,4.1186,4.1352,5.0E-4,-0.3739,3.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[42, 43]","[13075, 14048]","[13075, 14048]","[1.0, 1.0]",,2447.6944946197295,2498.346747734072,50.65225311434233,27119,1.0000070333480835,0.001371413,0.004,4,240000,1.838578250783327E-10,0.29522959106028535,1.555019792134086E-4,84,1.866023750560903E-4,22398,0.37692825386772444,2.653024785854685,0.17965562399683827,2447,0.29522959106028535,1898.558414199453,,,2.653024785854685,1,V
365312393,311.85937,48.66935,1.290028,0.66,ROT,2.16794906839195E18,311.8594598,48.66936704,13.699146,2.5754042,5.938553613,1.116432799,14.144663,13.40390773,4.517383426,-22.1516,7.061195811,0.014753784,8.579108,0.45250702,6968.0312,4.1133,2.16794906839195E18,2.16794906839195E18,1.460865,1.4208277,1.5010275,1.6209302,5.5940747,1.3324832,1.608,1.5837,1.6136,2.8364,2.8299,2.8536,0.0024,-0.5418,0.0013,"[""SPOC""]","[""PDCSAP""]",7,"[15, 16, 56, 75, 76, 82, 83]","[17615, 15049, 19612, 19474, 19025, 18137, 17330]","[17615, 15049, 19612, 19474, 19025, 18137, 17330]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,1711.3675967602383,3584.377210042102,1873.0096132818637,126225,1.0014961957931519,0.013519352301955223,0.004,4,240000,4.384123115013639E-10,0.32699523254508744,1.1716573241558819E-4,3915,1.4059887889870582E-4,46264,0.7742988095783733,1.2914910724769513,7.776011525169666E-4,1711,0.32699523254508744,2790.8777234049253,,,1.2914910724769513,1,V
365760877,312.40299,51.3143,2.263663,0.51,ROT,2.16999656520419E18,312.4030502,51.31410508,37.25716,1.119523,2.700928921,0.081158952,45.67502,8.173522005,-44.93774535,-8.602204,15.57330848,0.015679887,6.5649004,0.51373434,6747.8877,3.9846,2.16999656520419E18,2.16999656520419E18,1.5212052,1.481181,1.561225,1.9828074,7.344052,1.7819275,1.989,1.9859,1.9917,2.513,2.5102,2.5158,4.0E-4,-0.6518,2.0E-4,"[""SPOC""]","[""PDCSAP""]",9,"[56, 55, 56, 75, 76, 82, 83, 75, 76, 82, 83]","[117688, 18882, 19612, 115593, 114198, 108899, 104039, 19474, 19025, 18137, 17330]","[117600, 18882, 19612, 115558, 114173, 108870, 104009, 19474, 19025, 18137, 17330]","[0.9992522602134457, 1.0, 1.0, 0.9996972134990874, 0.9997810819804199, 0.9997336981974123, 0.9997116465940656, 1.0, 1.0, 1.0, 1.0]",,2825.259499737421,3584.377478470078,759.1179787326573,622662,1.000016212463379,5.979962879791856E-4,0.004,4,240000,1.0175464697728337E-10,0.6324077927171791,4.641267653801146E-5,1283,5.569521184561375E-5,26304,0.44196342484760354,2.262630669822547,0.011081199,2825,0.6324077927171791,13625.755717820846,,,2.262630669822547,1,V
365836126,275.39535,-61.66911,1.615538,0.59,ROT,6.63437527277234E18,275.3954296,-61.66931555,19.358402,1.4825805,3.491604675,0.267407661,46.32893,7.952736812,-45.64124931,-17.257313,8.162123856,0.018550985,9.167798,0.67199516,6168.1636,4.2533,6.63437527277234E18,6.63437527277234E18,1.165572,1.1255513,1.2056178,1.3361123,2.3302357,3.8036358,1.336,1.3319,1.3398,3.7247,3.7187,3.7306,0.0028,-0.0621,0.0015,"[""SPOC""]","[""PDCSAP""]",1,[13],[19439],[19439],[1.0],,1657.0265462019331,1682.3609529519365,25.33440675000338,17222,1.000023365020752,0.001804823,0.004,4,240000,1.1537799484092673E-8,0.2032120397163607,3.454486303282192E-4,42,4.1453835639386304E-4,36987,0.6198361159838166,1.6133296757204596,0.16082488384709404,1657,0.2032120397163607,588.2554506679734,,V,1.6133296757204596,1,V
366253222,218.89369,-34.20887,0.584647,0.58,ROT,6.21530545246483E18,218.8936867,-34.20888311,51.514183,8.526884,1.44851798,0.239765906,3.3089092,-1.202153174,-3.082808471,-9.1986475,3.570013056,0.015530581,10.773606,0.68897533,6188.7793,4.1709,6.21530545246483E18,6.21530545246483E18,1.2089818,1.168852,1.249112,1.4653306,2.8396988,3.8354695,1.4749,1.4681,1.4828,3.5239,3.5105,3.5365,0.0109,-0.4465,0.0059,"[""SPOC""]","[""PDCSAP""]",1,[65],[13928],[13928],[1.0],,3068.744955660248,3092.647455683444,23.902500023196353,13928,0.999769926,0.006027923,0.004,4,240000,9.96850982242808E-9,0.7215047877861008,7.693516379614273E-4,43,9.232219655537127E-4,102481,1.7103157596489986,0.584687356,0.011395346240400759,3068,0.7215047877861008,937.8088668243983,V,V,0.584687356,1,V
366405417,225.70482,7.91187,2.589144,0.51,ROT,1.16150855727657E18,225.7046997,7.911739387,19.592749,1.6750699,3.713744707,0.317504296,40.766697,-27.50919405,-30.08600529,-12.157784,10.09079636,0.02153167,8.260614,0.54350805,6630.708,4.1847,1.16150855727657E18,1.16150855727657E18,1.3210386,1.2810297,1.361049,1.4360592,3.5925303,1.6982913,1.4382,1.4348,1.4417,3.2773,3.2726,3.282,8.0E-4,-0.3561,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[51],[7230],[7230],[1.0],,2692.9587334627313,2717.539155484695,24.58042202196384,7229,1.0000537633895874,0.001189587,0.004,4,240000,3.825820418746052E-9,0.7746465637716292,0.001154134,50,0.00138496,22933,0.3858360409835041,2.591774468375166,0.24683844121447784,2692,0.7746465637716292,671.1931768,,,2.591774468375166,1,V
367102340,314.66905,78.17792,0.562639,0.51,ROT,2.27881918236355E18,314.6691167,78.17792227,63.62402,4.6459312,1.429102659,0.10435544,3.6638558,3.507217154,1.059842845,-6.331944,4.01869713,0.03928121,9.684957,0.47566032,6943.333,4.0195,2.27881918236355E18,2.27881918236355E18,1.4967902,1.4563464,1.5372632,1.7549722,6.452963,1.4863617,1.7972,1.7753,1.8266,2.6133,2.5785,2.6371,0.0372,-0.6595,0.0201,"[""SPOC""]","[""PDCSAP""]",3,"[17, 19, 57, 84]","[14112, 16866, 17990, 16718]","[14112, 16866, 17990, 16718]","[1.0, 1.0, 1.0, 1.0]",,1764.6856093128638,2882.116008937907,1117.430399625043,48964,1.0003527402877808,0.004796895,0.004,4,240000,2.0989014571899116E-10,0.7725179793542639,1.1154099723622964E-4,2795,1.3384919668347556E-4,106564,1.7782979929083038,0.562335449,1.5795312606638138E-4,1764,0.7725179793542639,6925.865811636677,,,0.562335449,1,V
369265924,287.92511,-81.41284,2.103564,0.55,ROT,6.35995853793856E18,287.9256754,-81.41268301,36.742954,1.2784892,2.888675927,0.100512903,39.723606,18.88316233,34.94840769,18.75489,9.761762982,0.020001281,7.509977,0.52068424,6675.5303,3.9405,6.35995853793856E18,6.35995853793856E18,1.5428606,1.5028278,1.5829126,2.1054018,7.9405646,1.8357589,2.0979,2.0892,2.1048,2.4563,2.4504,2.4625,0.0012,-0.8839,7.0E-4,"[""SPOC""]","[""PDCSAP""]",4,"[12, 13, 27, 39]","[17333, 19438, 16781, 19337]","[17333, 19438, 16781, 19335]","[1.0, 1.0, 1.0, 0.9998965713399183]",,1628.456516893438,2389.7205503025634,761.2640334091254,67659,1.0000293254852295,6.660594372078776E-4,0.004,4,240000,1.5802034335040595E-10,0.6416396106718681,6.805633017235583E-5,1542,8.1667596206827E-5,28312,0.475396764,2.103506114058817,0.004346659,1628,0.6416396106718681,9428.06656,,,2.103506114058817,1,V
